s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
15.81373968,4.70277678,3.88533673,-3.08409560,0.00771011,7.16149040,4.27629128
15.86349870,4.65310054,3.88246777,-3.08350014,0.01622206,7.19122350,4.26772375
15.91326013,4.60342422,3.87955858,-3.08266375,0.01739686,7.22077500,4.25921326
15.96301551,4.55375648,3.87660675,-3.08176272,0.01881824,7.25014720,4.25067298
16.01277417,4.50408825,3.87360822,-3.08080113,0.01983577,7.27934240,4.24215942
16.06252634,4.45442949,3.87056106,-3.07978689,0.02093144,7.30836280,4.23362309
16.11228246,4.40476997,3.86746195,-3.07871554,0.02213875,7.33721060,4.22522868
16.16202920,4.35512327,3.86430873,-3.07756576,0.02407975,7.36588810,4.21676442
16.21178137,4.30547495,3.86109569,-3.07630697,0.02653430,7.39439710,4.20863519
16.26151613,4.25584830,3.85781828,-3.07483504,0.03264046,7.42273990,4.20029638
16.31126185,4.20621610,3.85445955,-3.07311759,0.03643033,7.45091840,4.19207517
16.36098765,4.15660993,3.85101228,-3.07032178,0.07597650,7.47893460,4.18378485
16.41073164,4.10699901,3.84737626,-3.06610583,0.09357120,7.50679040,4.17533057
16.46046816,4.05741299,3.84350996,-3.05809076,0.22860222,7.53448780,-1.46360668
16.51022911,4.00784982,3.83907782,-3.04447106,0.31876900,7.48738900,-7.75018569
16.56001216,3.95834122,3.83385759,-3.02887464,0.30796260,7.43110420,-8.27067681
16.60979183,3.90892182,3.82787939,-3.00971354,0.46183945,7.37622920,-8.03586476
16.65957153,3.85965289,3.82076668,-2.99769213,0.02113210,7.32229520,-7.84680165
16.70935841,3.81038436,3.81360110,-2.99720535,-0.00157433,7.26920060,-7.60928287
16.75914973,3.76111088,3.80643875,-3.00148028,-0.17019519,7.21774660,-7.30555493
16.80892467,3.71179470,3.79969636,-3.01492678,-0.37018068,7.16810960,-7.00706686
16.85868006,3.66238211,3.79386588,-3.02514344,-0.04036493,7.12011190,-6.73446069
16.90840959,3.61298360,3.78813759,-3.03003355,-0.15646635,7.07363460,-6.47009221
16.95808056,3.56360025,3.78279992,-3.03201128,0.07702921,7.02874830,-6.19929824
17.00774450,3.51424469,3.77727413,-3.02839660,0.06856721,6.98553260,-5.93115015
17.05737799,3.46493846,3.77158384,-3.02264482,0.16312784,6.94393860,-5.67585182
17.10702141,3.41567007,3.76549328,-3.01217139,0.25875408,6.90388980,-5.43030071
17.15668299,3.36646601,3.75876778,-2.99849625,0.29194977,6.86537660,-5.19589907
17.20636490,3.31734454,3.75132642,-2.97646221,0.59419665,6.82830020,-4.96868802
17.25612653,3.26838590,3.74242293,-2.95493092,0.27210847,6.79270060,-4.75528375
17.30588826,3.21955221,3.73285733,-2.93399506,0.56898164,6.75838450,-4.55493918
17.35567915,3.17098055,3.72190623,-2.91595807,0.15586140,6.72539080,-4.36507687
17.40546374,3.12250147,3.71057998,-2.90625680,0.23382376,6.69356930,-4.18946725
17.45525327,3.07415273,3.69868897,-2.89700091,0.13803157,6.66288830,-4.02267065
17.50503095,3.02589833,3.68646891,-2.88945572,0.16506565,6.63328330,-3.87183306
17.55481607,2.97773876,3.67385086,-2.88220109,0.12642999,6.60460570,-3.72808699
17.60458789,2.92967242,3.66093342,-2.87648032,0.10341795,6.57692220,-3.60154943
17.65435850,2.88167436,3.64776907,-2.87103879,0.11526839,6.54993160,-3.48743750
17.70411849,2.83376283,3.63433247,-2.86748408,0.02759575,6.52376080,-3.38452030
17.75385224,2.78589506,3.62083723,-2.86537129,0.05738601,6.49813570,-3.29770003
17.80355804,2.73809285,3.60721312,-2.87166347,-0.31139121,6.47309440,-3.21771039
17.85313628,2.69020897,3.59436262,-2.87672622,0.10804073,6.44850810,-3.15473493
17.90267863,2.64242919,3.58126539,-2.87666902,-0.10608411,6.42425380,-3.09751876
17.95209291,2.59470502,3.56845234,-2.87402201,0.21355609,6.40037240,-3.05804334
18.00149275,2.54713259,3.55514036,-2.85483555,0.56170340,6.37655680,-3.02735844
18.05101932,2.49982731,3.54047438,-2.83680261,0.16805099,6.35297640,-3.00691235
18.10050972,2.45268014,3.52542632,-2.82663895,0.24250441,6.32930980,-3.00863122
18.15001081,2.40570684,3.50981009,-2.81771524,0.11825664,6.30552510,-3.01040097
18.19944308,2.35889087,3.49394144,-2.82207150,-0.29599944,6.28165480,-3.02219472
18.24865338,2.31205946,3.47882610,-2.82510213,0.17434846,6.25750210,-3.04965247
18.29781221,2.26540825,3.46332597,-2.81288032,0.32238885,6.23300620,-3.08599808
18.34701892,2.21896346,3.44707229,-2.80004712,0.19966960,6.20808130,-3.14260187
18.39618980,2.17271424,3.43037541,-2.77286544,0.90024549,6.18247430,-3.21083172
18.44565915,2.12697582,3.41152830,-2.74652516,0.17014096,6.15623940,-3.30189764
18.49509496,2.08142850,3.39231007,-2.73044836,0.47927846,6.12893500,-3.40991053
18.54461991,2.03626842,3.37198057,-2.71475619,0.15539382,6.10070240,-3.54279596
18.59410870,1.99129894,3.35131936,-2.71742717,-0.26451468,6.07096780,-3.70397543
18.64339802,1.94624571,3.33132828,-2.72015220,0.15517351,6.03979940,-3.88890152
18.69263663,1.90139280,3.31101431,-2.73147031,-0.62113970,6.00669600,-4.10698810
18.74139135,1.85638917,3.29226076,-2.74331690,0.14159272,5.97154520,-4.35555553
18.79006661,1.81158910,3.27322830,-2.73670304,0.13003694,5.93388700,-4.64211630
18.83870182,1.76694709,3.25392867,-2.73008732,0.14215067,5.89344880,-4.96482192
18.88725475,1.72251478,3.23435430,-2.71105947,0.63721561,5.84979040,-5.32867356
18.93612504,1.67842505,3.21327346,-2.69174556,0.15746125,5.80251980,-5.72872777
18.98494896,1.63454046,3.19187445,-2.69023816,-0.09621741,5.75123690,-6.16639251
19.03359282,1.59071822,3.17075962,-2.69007797,0.10330630,5.69549750,-6.62827143
19.08216760,1.54706465,3.14945528,-2.69398698,-0.26626362,5.63506810,-7.11094582
19.13040227,1.50344767,3.12886055,-2.69866639,0.07424785,5.56953960,-7.58751869
19.17855114,1.45998212,3.10814679,-2.68273644,0.58322509,5.49908840,-8.05281798
19.22703608,1.41681829,3.08606347,-2.66459674,0.16907144,5.42337470,-8.44559724
19.27551752,1.37384003,3.06362869,-2.64006730,0.83503953,5.34365950,-8.76091309
19.32444766,1.33142058,3.03924121,-2.61430910,0.22530553,5.25973820,-8.98018264
19.37340191,1.28925186,3.01437522,-2.59335036,0.62789738,5.17326370,-8.83804580
19.42260096,1.24766238,2.98809097,-2.57247450,0.22387098,5.08924240,-8.30458133
19.47179094,1.20637251,2.96135521,-2.55073986,0.65708968,5.01043370,-7.43349380
19.52118079,1.16580593,2.93318236,-2.52808531,0.26298823,4.94121480,-6.43560107
19.57055710,1.12561967,2.90449291,-2.50226488,0.78007336,4.88050340,-5.57191165
19.62010296,1.08643596,2.87417083,-2.47486909,0.32843150,4.82734580,-4.93051132
19.66964716,1.04775212,2.84321621,-2.44443648,0.89820720,4.77865130,-4.53808314
19.71928931,1.01041151,2.81050502,-2.41220400,0.40198561,4.73267090,-4.27717900
19.76894282,0.97372275,2.77704749,-2.38027519,0.88399795,4.68856940,-4.08471561
19.81860167,0.93853386,2.74200833,-2.34729697,0.44414739,4.64585380,-3.91930781
19.86826734,0.90412162,2.70619664,-2.31009646,1.05599752,4.60451770,-3.76489616
19.91783065,0.87169920,2.66870920,-2.27035928,0.54514697,4.56440520,-3.62343790
19.96739655,0.84029979,2.63035746,-2.21268405,1.80481633,4.52545450,-3.49206388
20.01632210,0.81278978,2.58989873,-2.14634176,0.88449564,4.48756700,-3.37124266
20.06515674,0.78710210,2.54836604,-2.08861746,1.50372287,4.45066130,-3.25798347
20.11314106,0.76489730,2.50582850,-2.03221665,0.82321118,4.41470090,-3.15135471
20.16094024,0.74446562,2.46261614,-1.99748353,0.62851818,4.37961770,-3.04930343
20.20861003,0.72539122,2.41892889,-1.97099574,0.48069448,4.34542080,-2.95005206
20.25631452,0.70731005,2.37478379,-1.95033449,0.38485633,4.31208020,-2.85238670
20.30414314,0.68999851,2.33019807,-1.93206900,0.37890251,4.27962790,-2.75378871
20.35210028,0.67345453,2.28518491,-1.91408711,0.37085850,4.24809700,-2.65400936
20.40020738,0.65766575,2.23974256,-1.89606085,0.37867957,4.21751930,-2.54974047
20.44844531,0.64266784,2.19389541,-1.87762973,0.38536531,4.18801130,-2.44192460
20.49682674,0.62848396,2.14763981,-1.85879882,0.39321837,4.15958320,-2.32733336
20.54532918,0.61515043,2.10100609,-1.83951064,0.40204042,4.13243040,-2.20548386
20.59395936,0.60269724,2.05399745,-1.81977505,0.40972337,4.10658190,-2.07516734
20.64270102,0.59115781,2.00664145,-1.79957234,0.41930330,4.08226010,-1.93392180
20.69154349,0.58056773,1.95896087,-1.77889606,0.42728779,4.05956640,-1.78253195
20.74049007,0.57095560,1.91096739,-1.75774458,0.43720610,4.03869630,-1.61879202
20.78951131,0.56236036,1.86270557,-1.73612583,0.44464798,4.01981580,-1.44050311
20.83862190,0.55480628,1.81417943,-1.71405540,0.45443496,4.00317030,-1.22886678
20.88778793,0.54833032,1.76544175,-1.69154183,0.46128839,3.98939360,-1.03692220
20.93701658,0.54295518,1.71650743,-1.66862097,0.47008014,3.97742120,-0.86410102
20.98628693,0.53871070,1.66742025,-1.64530359,0.47650247,3.96787740,-0.69989660
21.03558841,0.53561816,1.61821586,-1.62164770,0.48319939,3.95995760,-0.57614245
21.08491223,0.53369798,1.56892943,-1.59767643,0.48897449,3.95347650,-0.46504915
21.13423782,0.53296697,1.51960926,-1.57346287,0.49283866,3.94831740,-0.39829935
21.18355990,0.53343495,1.47028939,-1.54904294,0.49754249,3.94349610,-0.34944077
21.23286043,0.53511201,1.42101740,-1.52450612,0.49799405,3.93955170,-0.31437725
21.28212321,0.53799550,1.37183908,-1.49989622,0.50107296,3.93560330,-0.28236879
21.33135193,0.54208869,1.32278082,-1.47528059,0.49927846,3.93245510,-0.23772398
21.38051443,0.54737841,1.27390373,-1.45074091,0.49895608,3.92962350,-0.17763785
21.42961552,0.55385656,1.22523186,-1.42633131,0.49552834,3.92798300,-0.07496630
21.47863001,0.56150239,1.17681739,-1.40213535,0.49180935,3.92773500,0.03667028
21.52755088,0.57029504,1.12869316,-1.37819952,0.48676676,3.92890700,0.18364630
21.57637250,0.58020979,1.08088890,-1.35461392,0.47966944,3.93236260,0.33638410
21.62506655,0.59121096,1.03345383,-1.33141383,0.47300898,3.93737800,0.51788395
21.67365105,0.60327328,0.98639054,-1.30870670,0.46211268,3.94539260,0.72791690
21.72208203,0.61634603,0.93975726,-1.28652387,0.45357659,3.95566120,0.93929193
21.77039410,0.63040412,0.89353577,-1.26498123,0.43860941,3.96893350,1.17943036
21.81854012,0.64538510,0.84777978,-1.24412441,0.42743221,3.98513450,1.42784153
21.86655415,0.66125956,0.80246589,-1.22405548,0.40868340,4.00448420,1.70796630
21.91441036,0.67796355,0.75761956,-1.20483395,0.39446072,4.02747860,2.01107870
21.96212084,0.69545640,0.71323161,-1.18636126,0.37982555,4.05408120,2.35662111
22.00968863,0.71369482,0.66929923,-1.16877337,0.35955448,4.08524670,2.74992559
22.05711866,0.73262587,0.62581103,-1.14963298,0.44675427,4.12100990,3.18579706
22.10452045,0.75246202,0.58275924,-1.13117115,0.33279808,4.16215000,3.68269932
22.15179697,0.77291973,0.54013822,-1.10030987,0.96121717,4.20906480,4.23097541
22.19959381,0.79554942,0.49803792,-1.07089541,0.28066755,4.26222530,4.73443883
22.24727260,0.81868386,0.45634781,-0.97363970,5.59522889,4.31968410,4.94575779
