s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
29.50040948,-9.67212583,2.11082098,-2.97254336,0.29786475,4.15940000,-3.68324558
29.59550590,-9.76562898,2.09348629,-2.94310222,0.32186834,1.71150000,-18.12803522
29.68982782,-9.85780345,2.07347398,-2.91145100,0.34991063,2.15310000,72.11619544
29.78325526,-9.94840350,2.05066354,-2.87728312,0.38226156,8.00000000,27.61851963
29.87567413,-10.03716760,2.02493062,-2.84028526,0.41921107,2.79470000,-95.49667827
29.96698318,-10.12382182,1.99614891,-2.80013923,0.46099077,1.72190000,10.85089831
30.05710135,-10.20808346,1.96419174,-2.75653682,0.50752084,3.93800000,-6.86871192
30.14597505,-10.28966467,1.92893495,-2.70921576,0.55811631,1.40970000,-18.28389097
30.23358475,-10.36827692,1.89026230,-2.65800329,0.61149139,1.64900000,11.99106427
30.31995042,-10.44363611,1.84807199,-2.60284516,0.66595847,2.67480000,81.10904027
30.40513542,-10.51546770,1.80228219,-2.54382185,0.71942744,6.85100000,-37.72334398
30.48924884,-10.58351198,1.75283481,-2.48117215,0.76919445,1.74260000,-56.53472552
30.57244556,-10.64752986,1.69969909,-2.41532170,0.81207957,1.42300000,-5.29266221
30.65492210,-10.70730850,1.64287573,-2.34689304,0.84487640,1.12640000,-2.16564310
30.73690833,-10.76266637,1.58240054,-2.27668440,0.86493527,1.10680000,2.73973519
30.81865545,-10.81345736,1.51834692,-2.20560943,0.87086417,1.53170000,7.39184250
30.90042162,-10.85957271,1.45082595,-2.13461046,0.86276301,1.89590000,7.65758328
30.98245745,-10.90094077,1.37998415,-2.06457743,0.84198337,2.19330000,13.42206376
31.06499187,-10.93752540,1.30600106,-1.99628352,0.81089596,2.90300000,12.42906137
31.14821889,-10.96932258,1.22908764,-1.93033661,0.77250703,2.90300000,-20.58016389
31.23228685,-10.99635639,1.14948491,-1.86715552,0.72993376,1.71700000,-10.21938531
31.31729140,-11.01867502,1.06746264,-1.80697040,0.68605751,1.89670000,13.00291112
31.40327254,-11.03634721,0.98331723,-1.74983150,0.64345482,2.88920000,2.83532275
31.49021606,-11.04945757,0.89736786,-1.69562585,0.60418438,2.06640000,-14.42576732
31.57805848,-11.05810145,0.80995176,-1.64410742,0.56970317,1.66900000,5.15517955
31.66669331,-11.06237964,0.72142024,-1.59492509,0.54108567,2.61150000,92.92635368
31.75597794,-11.06239276,0.63213561,-1.54764212,0.51911662,8.00000000,-4.92379629
31.84574215,-11.05823540,0.54246773,-1.50176348,0.50412461,2.50130000,-75.99259590
31.93579943,-11.04999222,0.45278850,-1.45676753,0.49614180,2.53680000,2.86454174
32.02595904,-11.03773511,0.36346595,-1.41213020,0.49497053,2.70480000,34.38816825
32.11603727,-11.02152150,0.27485891,-1.36734946,0.50014172,4.82830000,-24.71473989
32.20586712,-11.00139455,0.18731288,-1.32196988,0.51095393,1.78390000,-15.83792511
32.29530667,-10.97738499,0.10115620,-1.27560687,0.52640512,3.23670000,2.73081576
32.38424728,-10.94951429,0.01669522,-1.22797735,0.54505722,1.93440000,-15.62888569
32.47262074,-10.91779944,-0.06579137,-1.17893051,0.56509625,1.80410000,12.21700696
32.56040425,-10.88225841,-0.14605829,-1.12846606,0.58449278,3.12730000,22.07667723
32.64762291,-10.84291485,-0.22389902,-1.07674076,0.60108872,3.03950000,10.82858235
32.73434928,-10.79980180,-0.29915012,-1.02406942,0.61268053,3.74700000,60.80703024
32.82069828,-10.75296562,-0.37169336,-0.97091274,0.61733999,5.84820000,-84.00884647
32.90681821,-10.70246959,-0.44145576,-0.91785007,0.61358779,1.26950000,-36.84530455
32.99287957,-10.64839694,-0.50840879,-0.86554990,0.60042387,0.85090000,0.22082143
33.07906249,-10.59085446,-0.57256765,-0.81473109,0.57762013,1.31420000,20.70959327
33.16554384,-10.52997502,-0.63399010,-0.76609682,0.54609039,3.57180000,54.10541604
33.25248540,-10.46591707,-0.69277287,-0.72026796,0.50746836,3.94120000,-47.92774269
33.34002396,-10.39886283,-0.74904656,-0.67774362,0.46375695,1.45000000,-22.37621326
33.42826448,-10.32901545,-0.80296994,-0.63887783,0.41713393,1.22860000,0.95652530
33.51727677,-10.25659472,-0.85472346,-0.60386402,0.36981258,1.58800000,17.63818245
33.60709494,-10.18183169,-0.90450090,-0.57272718,0.32390234,3.21490000,114.24135114
33.69771878,-10.10496272,-0.95249925,-0.54532813,0.28123027,8.00000000,-30.25121015
33.78911741,-10.02622303,-0.99890798,-0.52138137,0.24323622,2.52660000,-92.39824403
33.88123437,-9.94584040,-1.04389871,-0.50048101,0.21096198,1.28880000,-9.83982372
33.97399280,-9.86402997,-1.08761577,-0.48213140,0.18503843,1.11510000,1.80809636
34.06730059,-9.78099021,-1.13016860,-0.46578379,0.16565385,1.59050000,58.53862278
34.16105619,-9.69689949,-1.17162777,-0.45087560,0.15259915,8.00000000,40.40163997
34.25515436,-9.61191379,-1.21202449,-0.43686042,0.14546849,2.53920000,-79.28654872
34.34949167,-9.52616504,-1.25135235,-0.42321942,0.14387637,2.11610000,37.79936535
34.44397187,-9.43975934,-1.28956966,-0.40945981,0.14751849,5.91200000,-22.10375449
34.53850980,-9.35277611,-1.32660126,-0.39511811,0.15599844,1.40940000,-33.06310033
34.63303372,-9.26526924,-1.36234084,-0.37977101,0.16882543,1.47680000,5.14832333
34.72748703,-9.17726918,-1.39665436,-0.36304934,0.18533369,2.06820000,9.55028465
34.82182984,-9.08878593,-1.42938478,-0.34465859,0.20460241,2.34860000,-5.77954834
34.91603989,-8.99981321,-1.46035876,-0.32440451,0.22540664,1.60420000,-5.62755837
35.01011294,-8.91033359,-1.48939558,-0.30221340,0.24636276,1.68810000,-0.63116489
35.10406275,-8.82032357,-1.51631701,-0.27813464,0.26615117,1.53390000,-3.62960058
35.19792015,-8.72975805,-1.54095637,-0.25233118,0.28355624,1.24370000,-1.52556330
35.29173097,-8.63861431,-1.56316649,-0.22506892,0.29746568,1.30370000,3.56022008
35.38555346,-8.54687490,-1.58282708,-0.19670004,0.30702806,1.75610000,3.92055319
35.47945486,-8.45452944,-1.59985032,-0.16763094,0.31184842,1.72280000,4.20998721
35.57350701,-8.36157583,-1.61418319,-0.13828184,0.31199393,2.21540000,4.41605533
35.66778157,-8.26802057,-1.62580677,-0.10904916,0.30793557,2.09820000,-3.95888074
35.76234540,-8.17387897,-1.63473290,-0.08027980,0.30034774,1.85910000,12.25109763
35.85725621,-8.07917529,-1.64099988,-0.05226956,0.28977619,3.34680000,73.96723697
35.95255951,-7.98394267,-1.64466984,-0.02527702,0.27662488,6.06300000,-34.35997004
36.04828675,-7.88822244,-1.64582763,0.00047011,0.26131087,2.26420000,-50.73532369
36.14445409,-7.79206319,-1.64457963,0.02478272,0.24438349,1.76310000,52.45887445
36.24106231,-7.69551944,-1.64105095,0.04752397,0.22651244,8.00000000,1.21046891
36.33809806,-7.59864949,-1.63538092,0.06862004,0.20842307,1.79240000,-45.01689519
36.43553639,-7.50151300,-1.62771728,0.08806138,0.19075810,3.11570000,2.58836027
36.53334388,-7.40416866,-1.61821026,0.10588743,0.17388275,1.95460000,-13.13438907
36.63148169,-7.30667223,-1.60700864,0.12216552,0.15797303,1.79900000,15.46448219
36.72990852,-7.20907488,-1.59425725,0.13698266,0.14320719,3.64430000,49.33178033
36.82858297,-7.11142215,-1.58009421,0.15044559,0.12975251,4.46710000,-37.71184843
36.92746525,-7.01375369,-1.56464831,0.16267313,0.11763065,1.97650000,-19.60171305
37.02651819,-6.91610340,-1.54803784,0.17378192,0.10672354,2.50410000,0.76041566
37.12570790,-6.81849972,-1.53037094,0.18387061,0.09674131,2.03670000,-3.09169790
37.22500386,-6.72096578,-1.51174787,0.19300855,0.08734661,2.20280000,51.34592692
37.32437890,-6.62351956,-1.49226373,0.20124613,0.07846654,6.66760000,69.79329255
37.42380915,-6.52617422,-1.47200889,0.20863774,0.07023140,4.28380000,-27.73444026
37.52327418,-6.42893871,-1.45106733,0.21524848,0.06270753,5.37990000,-59.33770015
37.62275711,-6.33181825,-1.42951576,0.22114106,0.05576529,2.08950000,-20.54107223
37.72224441,-6.23481458,-1.40742476,0.22636039,0.04916475,3.42390000,5.90415711
37.82172541,-6.13792627,-1.38486099,0.23092600,0.04262697,2.43260000,33.37583670
37.92119149,-6.04114902,-1.36189005,0.23482873,0.03584807,6.15350000,4.81365307
38.02063559,-5.94447565,-1.33857936,0.23803911,0.02871868,2.58820000,-48.76522995
38.12005178,-5.84789635,-1.31499934,0.24052752,0.02134065,2.40670000,15.28284621
38.21943482,-5.75139947,-1.29122243,0.24227236,0.01377106,3.85060000,108.37702297
38.31877989,-5.65497208,-1.26732264,0.24325321,0.00597257,8.00000000,74.47962035
38.41808245,-5.55860013,-1.24337590,0.24345034,-0.00200584,5.70000000,-154.91964636
38.51733843,-5.46226862,-1.21945957,0.24285397,-0.01001511,2.60340000,-52.64987557
38.61654457,-5.36596177,-1.19565096,0.24147322,-0.01782513,1.68640000,-0.15303055
38.71569882,-5.26966338,-1.17202500,0.23933813,-0.02524493,2.58540000,0.55422995
38.81480073,-5.17335704,-1.14865245,0.23648311,-0.03237628,1.72890000,-11.19778391
38.91385145,-5.07702600,-1.12560086,0.23292498,-0.03947082,1.30200000,4.85687330
39.01285358,-4.98065289,-1.10293709,0.22866549,-0.04657905,2.46770000,12.51178181
39.11181130,-4.88421960,-1.08072785,0.22371595,-0.05345422,2.30570000,-8.00738574
39.21073053,-4.78770776,-1.05903735,0.21811657,-0.05975466,1.78050000,6.96060002
39.30961905,-4.69109940,-1.03792418,0.21194229,-0.06511407,3.07900000,-8.44967629
39.40848642,-4.59437782,-1.01743781,0.20530696,-0.06910576,1.23780000,-7.47972583
39.50734334,-4.49752877,-0.99761482,0.19835869,-0.07145854,1.88420000,25.65450008
39.60620091,-4.40054145,-0.97847635,0.19125937,-0.07216030,3.92980000,-2.87987183
39.70507020,-4.30340857,-0.96002808,0.18417252,-0.07118978,1.73930000,-16.51518653
39.80396178,-4.20612630,-0.94226001,0.17726599,-0.06848272,2.05200000,41.25366110
39.90288534,-4.10869441,-0.92514574,0.17070583,-0.06414397,5.71620000,17.64652833
40.00184923,-4.01111610,-0.90864346,0.16464044,-0.05843207,2.66290000,-53.61320731
40.10085994,-3.91339777,-0.89269831,0.15919135,-0.05163953,1.73030000,2.80240866
40.19992179,-3.81554866,-0.87724513,0.15445645,-0.04395821,2.98370000,1.02680196
40.29903675,-3.71758065,-0.86221025,0.15052956,-0.03528578,1.79850000,-8.76833935
40.39820448,-3.61950848,-0.84751037,0.14752053,-0.02540564,2.01700000,25.73692336
40.49742231,-3.52135001,-0.83305037,0.14554839,-0.01435442,4.32990000,130.52034132
40.59668536,-3.42312629,-0.81872369,0.14471514,-0.00243990,8.00000000,-65.55451757
40.69598681,-3.32486110,-0.80441527,0.14508828,0.00995128,2.70280000,-85.38257879
40.79531838,-3.22658030,-0.79000537,0.14669517,0.02240089,1.72510000,0.82137633
40.89467096,-3.12831103,-0.77537371,0.14951881,0.03444064,2.79740000,2.00179168
40.99403550,-3.03008058,-0.76040405,0.15349929,0.04568031,1.86730000,0.80242060
41.09340392,-2.93191526,-0.74498807,0.15854417,0.05586171,2.88280000,-0.16246501
41.19276974,-2.83383958,-0.72902785,0.16453321,0.06468660,1.85610000,-8.41633399
41.29212841,-2.73587556,-0.71243878,0.17131874,0.07190353,1.98170000,37.46872340
41.39147539,-2.63804407,-0.69515234,0.17873498,0.07740009,5.61310000,37.16591030
41.49080599,-2.54036449,-0.67711718,0.18661262,0.08121886,3.29720000,-62.32220814
41.59011513,-2.44285464,-0.65829874,0.19478875,0.08344620,1.85850000,10.07903038
41.68939697,-2.34553082,-0.63867839,0.20310553,0.08409819,4.37420000,0.39879743
41.78864454,-2.24840771,-0.61825332,0.21139705,0.08299594,1.87660000,-16.37621110
41.88784922,-2.15149802,-0.59703829,0.21947514,0.07986798,2.64240000,81.57308051
41.98700008,-2.05481187,-0.57506821,0.22713282,0.07460433,8.00000000,31.45369101
42.08608350,-1.95835649,-0.55239922,0.23416043,0.06725416,3.42180000,-57.19104366
42.18508273,-1.86213607,-0.52910806,0.24035900,0.05797408,4.68930000,-44.11247720
42.28397764,-1.76615208,-0.50529045,0.24555067,0.04701910,1.56020000,-23.95212143
42.38274484,-1.67040363,-0.48105841,0.24958894,0.03474769,1.65480000,13.73771569
42.48135801,-1.57488803,-0.45653646,0.25236344,0.02150820,3.19880000,1.90099957
42.57978827,-1.47960166,-0.43185802,0.25379803,0.00761786,1.77190000,7.08502739
42.67800438,-1.38454107,-0.40716207,0.25385182,-0.00655561,3.98510000,58.33480558
42.77597321,-1.28970401,-0.38258928,0.25251131,-0.02085230,4.64370000,-23.44832800
42.87366761,-1.19508280,-0.35827830,0.24978669,-0.03497316,2.99710000,51.56062338
42.97106718,-1.10066502,-0.33436265,0.24571611,-0.04865980,8.00000000,83.34772526
43.06815882,-1.00643398,-0.31096825,0.24036122,-0.06169074,5.02340000,-147.13649168
43.16493735,-0.91236906,-0.28821139,0.23380477,-0.07383979,2.32150000,-10.56314335
43.26140575,-0.81844612,-0.26619700,0.22615201,-0.08484383,4.14410000,7.40025804
43.35757528,-0.72463795,-0.24501670,0.21753567,-0.09435675,2.66550000,-35.22504289
43.45346529,-0.63091491,-0.22474636,0.20812146,-0.10199056,1.60600000,-10.78674962
43.54910271,-0.53724576,-0.20544335,0.19810852,-0.10737833,1.37910000,-0.16529894
43.64452150,-0.44359811,-0.18714409,0.18772111,-0.11030330,1.58310000,2.40297349
43.73976196,-0.34993858,-0.16986291,0.17719189,-0.11075151,1.66850000,1.07903407
43.83486985,-0.25623274,-0.15359259,0.16674164,-0.10894333,1.70620000,3.93586768
43.92989522,-0.16244484,-0.13830690,0.15656566,-0.10516688,2.10710000,4.93891596
44.02489178,-0.06853738,-0.12396345,0.14683343,-0.09966725,2.15160000,-2.68013877
